chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr12,65065000,65070000,chr12,65070000,65075000,17,7.30065190523101e-76,1,65066610,65067040,65073825,65074272,7223
chr12,66040000,66045000,chr12,66045000,66050000,12,1.10431305003141e-52,0.976,66039888,66040321,66048976,66049167,8967
chr12,6805000,6810000,chr12,6810000,6815000,11,1.34090022195264e-46,0.955,6807080,6807301,6812937,6813066,5811
chr12,685000,690000,chr12,695000,700000,8,4.41499544817959e-33,0.975,685316,685544,697193,697472,11902
chr12,68755000,68760000,chr12,68760000,68765000,12,3.6992691391174e-49,0.965,68759130,68759450,68763837,68764183,4720
chr12,69070000,69075000,chr12,69080000,69085000,12,2.20270360490978e-48,1,69070078,69070427,69080467,69081009,10485
chr12,69135000,69140000,chr12,69140000,69145000,13,2.21057981504465e-52,0.988,69139737,69140222,69140229,69140824,547
chr12,6940000,6945000,chr12,6950000,6955000,9,1.19140977526754e-36,0.989,6943464,6943652,6952771,6953008,9331
chr12,70015000,70020000,chr12,70030000,70035000,15,4.26388721855225e-60,1,70017835,70018145,70033265,70033472,15378
chr12,76550000,76555000,chr12,76575000,76580000,8,1.4389392939513e-30,0.973,76552554,76552779,76577369,76577663,24849
chr12,76570000,76575000,chr12,76575000,76580000,30,8.4068035866865e-130,1,76574388,76574631,76577369,76577663,3006
chr12,77170000,77175000,chr12,77180000,77185000,13,2.59850463488654e-53,1,77172241,77172384,77180870,77180987,8616
chr12,80325000,80330000,chr12,80340000,80345000,7,4.56592216280776e-29,0.955,80328076,80329335,80341999,80342223,13405
chr12,8085000,8090000,chr12,8100000,8105000,7,6.78228340073865e-29,0.961,8088600,8088829,8102911,8103048,14265
chr12,8115000,8120000,chr12,8120000,8125000,19,2.83002329240738e-85,1,8115575,8115867,8123230,8123564,7676
chr12,93570000,93575000,chr12,93575000,93580000,22,2.39861862245005e-98,1,93571457,93571701,93578615,93578804,7130
chr12,93575000,93580000,chr12,93585000,93590000,8,2.15058017506094e-32,0.965,93578615,93578804,93586718,93586929,8114
chr12,94385000,94390000,chr12,94400000,94405000,8,1.34004629194882e-32,0.977,94384948,94385119,94401984,94402293,17105
chr12,98900000,98905000,chr12,98905000,98910000,19,6.07908298729187e-82,1,98901847,98901997,98908788,98910390,7667
chr12,98980000,98985000,chr12,98985000,98990000,18,1.41102597336008e-73,1,98980924,98981101,98987128,98987832,6467
chr12,9900000,9905000,chr12,9910000,9915000,7,2.87907047977468e-31,0.913,9904413,9904721,9913333,9913558,8878
chr13,100740000,100745000,chr13,100750000,100755000,7,2.96790901449804e-30,0.914,100741043,100741637,100750563,100750742,9312
chr13,108525000,108530000,chr13,108535000,108540000,34,6.32697563356559e-109,1,108527457,108527733,108535874,108536581,8632
chr13,108535000,108540000,chr13,108545000,108550000,15,1.27097102529318e-49,1,108535874,108536581,108546559,108546782,10443
chr13,108650000,108655000,chr13,108655000,108660000,45,2.37958497428214e-158,1,108653399,108653893,108656524,108656754,2993
chr13,111155000,111160000,chr13,111160000,111165000,19,8.79035794708633e-86,1,111159517,111159853,111161906,111162218,2377
chr13,111635000,111640000,chr13,111655000,111660000,10,1.93085077496804e-42,0.998,111636417,111636564,111659557,111659689,23132
chr13,113945000,113950000,chr13,113950000,113955000,13,8.7716192891192e-55,0.987,113946369,113946577,113951268,113951854,5088
chr13,114885000,114890000,chr13,114890000,114895000,15,1.0395620468998e-65,0.999,114888624,114888737,114894459,114894736,5917
chr13,22220000,22225000,chr13,22230000,22235000,7,8.66534261937246e-32,0.933,22224022,22224167,22231754,22231958,7761
chr13,28980000,28985000,chr13,28985000,28990000,13,6.33539712855885e-60,0.996,28982655,28983046,28986146,28986398,3421
chr13,31190000,31195000,chr13,31205000,31210000,11,1.33647566863397e-46,0.999,31191079,31192148,31208300,31208447,16760
chr13,33380000,33385000,chr13,33385000,33390000,15,6.49102481624388e-67,1,33383800,33383982,33387092,33387213,3261
chr13,41690000,41695000,chr13,41705000,41710000,9,8.46444597459091e-38,0.997,41692020,41692196,41706507,41707092,14691
chr13,50770000,50775000,chr13,50775000,50780000,14,3.59324574887559e-62,0.999,50771871,50772055,50775255,50775488,3408
chr13,51705000,51710000,chr13,51710000,51715000,11,6.67801288940716e-53,0.953,51706938,51707181,51713703,51713820,6702
chr13,80055000,80060000,chr13,80060000,80065000,16,4.64519627310209e-71,0.998,80055243,80055692,80063269,80063425,7879
chr13,93875000,93880000,chr13,93880000,93885000,46,6.42552775805652e-170,1,93875096,93875248,93880646,93880927,5614
chr13,93875000,93880000,chr13,93900000,93905000,8,1.66202593464337e-23,0.975,93875096,93875248,93901847,93902126,26814
chr13,93880000,93885000,chr13,93900000,93905000,7,2.45107738673502e-21,0.914,93880646,93880927,93901847,93902126,21200
chr14,100470000,100475000,chr14,100480000,100485000,8,1.39533329133365e-33,0.978,100471408,100471572,100481624,100481838,10241
chr14,100480000,100485000,chr14,100490000,100495000,11,5.70752897144644e-45,0.999,100481624,100481838,100490856,100491039,9216
chr14,100680000,100685000,chr14,100685000,100690000,14,1.53558073320002e-60,0.995,100680482,100680940,100689558,100689685,8910
chr14,100680000,100685000,chr14,100690000,100695000,11,2.18629946492521e-45,1,100680482,100680940,100690104,100690337,9509
chr14,100685000,100690000,chr14,100690000,100695000,19,1.38134142394996e-83,1,100689558,100689685,100690104,100690337,599
chr14,102275000,102280000,chr14,102280000,102285000,11,3.07422348034771e-48,0.924,102276014,102276781,102284052,102284317,7787
chr14,102405000,102410000,chr14,102410000,102415000,15,1.8352312301153e-66,0.999,102406193,102406317,102414159,102414529,8089
chr14,102995000,103000000,chr14,103000000,103005000,14,5.38557274322283e-60,0.999,102998455,102998733,103000036,103000495,1671
chr14,103825000,103830000,chr14,103835000,103840000,8,3.1304028470049e-33,0.969,103826873,103827137,103839007,103839170,12083
chr14,104080000,104085000,chr14,104090000,104095000,8,2.27331782878269e-33,0.975,104081716,104081859,104094496,104094801,12861
chr14,20785000,20790000,chr14,20795000,20800000,8,1.34342506430922e-33,0.976,20786051,20786241,20798938,20799106,12876
chr14,20930000,20935000,chr14,20935000,20940000,21,2.39618044118981e-91,1,20929974,20930292,20937411,20937710,7427
chr14,20935000,20940000,chr14,20945000,20950000,9,1.21686455711723e-37,0.991,20937411,20937710,20945772,20945980,8315
chr14,21075000,21080000,chr14,21080000,21085000,16,3.06421962454532e-68,1,21078216,21078477,21081789,21081954,3525
chr14,21080000,21085000,chr14,21090000,21095000,8,2.54963717857529e-32,0.964,21081789,21081954,21092832,21093153,11121
chr14,21090000,21095000,chr14,21120000,21125000,7,7.62278778509699e-29,0.96,21092832,21093153,21121177,21121332,28262
chr14,21975000,21980000,chr14,21995000,22000000,9,1.2398104572406e-33,0.991,21979058,21979847,21997135,21997489,17859
chr14,23265000,23270000,chr14,23295000,23300000,13,1.92258903203855e-45,1,23266753,23266962,23298628,23299460,32186
chr14,23295000,23300000,chr14,23320000,23325000,9,2.98368486891386e-33,0.989,23298628,23299460,23322253,23322493,23329
chr14,23295000,23300000,chr14,23325000,23330000,8,1.59566545194188e-27,0.971,23298628,23299460,23326281,23326448,27320
chr14,23450000,23455000,chr14,23460000,23465000,11,2.06644228314124e-43,1,23451810,23452095,23463985,23464127,12103
chr14,23450000,23455000,chr14,23500000,23505000,8,4.64588983342704e-27,0.938,23451810,23452095,23503548,23504720,52181
chr14,23460000,23465000,chr14,23500000,23505000,15,4.02931118941325e-52,1,23463985,23464127,23503548,23504720,40078
chr14,23490000,23495000,chr14,23500000,23505000,29,2.82644989518911e-106,1,23489979,23490196,23503548,23504720,14046
chr14,23535000,23540000,chr14,23540000,23545000,23,9.19459450803142e-95,1,23538122,23538373,23540427,23540972,2452
chr14,23615000,23620000,chr14,23620000,23625000,43,3.62913288979427e-178,1,23615758,23616047,23624580,23624853,8814
chr14,23615000,23620000,chr14,23630000,23635000,15,4.16512113432692e-56,1,23615758,23616047,23630316,23630549,14530
chr14,23620000,23625000,chr14,23630000,23635000,10,2.25365968761945e-36,0.997,23624580,23624853,23630316,23630549,5716
chr14,23675000,23680000,chr14,23705000,23710000,9,6.23590094770759e-36,0.997,23678322,23678507,23707037,23707253,28730
chr14,23810000,23815000,chr14,23815000,23820000,12,8.62428389970255e-55,0.984,23813624,23813891,23815296,23815433,1607
chr14,24025000,24030000,chr14,24035000,24040000,9,2.58267201137076e-39,0.997,24025036,24025614,24036730,24036940,11510
chr14,24665000,24670000,chr14,24680000,24685000,8,1.54068406556607e-33,0.98,24666357,24666570,24682082,24682817,15986
chr14,24680000,24685000,chr14,24685000,24690000,14,3.50896080844419e-59,0.996,24682082,24682817,24684988,24685404,2746
chr14,24880000,24885000,chr14,24885000,24890000,18,2.79932998487955e-79,1,24881390,24881594,24886193,24886340,4774
chr14,32410000,32415000,chr14,32415000,32420000,21,4.1273507270518e-97,1,32414331,32414572,32415232,32415369,849
chr14,34405000,34410000,chr14,34410000,34415000,18,1.08819860483139e-80,1,34407518,34407785,34414577,34414862,7068
chr14,45600000,45605000,chr14,45605000,45610000,12,1.62939475934848e-53,0.982,45603331,45604028,45605040,45605565,1623
chr14,50425000,50430000,chr14,50435000,50440000,9,3.80488670106361e-38,0.994,50429442,50429720,50436896,50437491,7612
chr14,50435000,50440000,chr14,50440000,50445000,13,9.60815143972436e-58,0.994,50436896,50437491,50443875,50444029,6758
chr14,50435000,50440000,chr14,50455000,50460000,10,1.28765044304865e-43,1,50436896,50437491,50458323,50458617,21276
chr14,50470000,50475000,chr14,50475000,50480000,29,2.53989835212366e-132,1,50469833,50470402,50475923,50476085,5886
chr14,51295000,51300000,chr14,51325000,51330000,8,7.36523571073979e-34,0.984,51297596,51297899,51327307,51327477,29644
chr14,55565000,55570000,chr14,55570000,55575000,13,1.35784627337521e-57,0.993,55569787,55570172,55574622,55574905,4784
chr14,67880000,67885000,chr14,67885000,67890000,12,6.11386827829391e-52,0.972,67881014,67881158,67885599,67885937,4682
chr14,67995000,68000000,chr14,68005000,68010000,8,2.93019944016459e-34,0.958,67999600,67999957,68008268,68008839,8775
chr14,69215000,69220000,chr14,69220000,69225000,15,1.28747144079669e-62,0.998,69216264,69216556,69224277,69224767,8112
chr14,70160000,70165000,chr14,70165000,70170000,18,8.27688281657752e-77,1,70163727,70164206,70168561,70168769,4698
chr14,70220000,70225000,chr14,70230000,70235000,11,7.42482360168888e-46,1,70221315,70221680,70233587,70234746,12669
chr14,74175000,74180000,chr14,74180000,74185000,18,1.47886828924921e-81,1,74179371,74179558,74180200,74181237,1254
chr14,74215000,74220000,chr14,74220000,74225000,14,1.16046926164612e-60,1,74219125,74219352,74220258,74220500,1140
chr14,74220000,74225000,chr14,74235000,74240000,7,2.50097105906222e-28,0.939,74220258,74220500,74238531,74238863,18318
chr14,74315000,74320000,chr14,74325000,74330000,8,3.50868959652598e-32,0.966,74318460,74318794,74327925,74328053,9362
chr14,74960000,74965000,chr14,74965000,74970000,12,1.4057942656344e-53,0.996,74960302,74960915,74967510,74967677,6985
chr14,75465000,75470000,chr14,75470000,75475000,18,9.96248835321757e-79,1,75469520,75469789,75470157,75470330,589
chr14,75860000,75865000,chr14,75865000,75870000,11,4.96417406806831e-52,0.944,75863538,75863691,75869623,75869831,6112
chr14,75950000,75955000,chr14,75955000,75960000,11,2.18657648620532e-49,0.935,75950644,75950882,75955243,75955375,4546
chr14,76400000,76405000,chr14,76410000,76415000,11,8.59519193612157e-48,1,76400127,76400479,76411113,76411324,10915
chr14,78350000,78355000,chr14,78355000,78360000,23,1.20020414475003e-102,1,78349910,78350101,78356538,78356850,6688
chr14,89625000,89630000,chr14,89630000,89635000,18,1.51070473054653e-84,1,89625182,89625351,89631747,89632001,6607
chr15,101690000,101695000,chr15,101705000,101710000,8,6.56682339970465e-32,0.979,101693120,101693308,101708261,101708671,15252
chr15,101815000,101820000,chr15,101825000,101830000,7,2.14131675218443e-29,0.919,101817290,101817753,101829182,101829344,11741
chr15,101825000,101830000,chr15,101830000,101835000,25,5.76936900398104e-107,1,101829182,101829344,101834300,101834626,5200
chr15,22830000,22835000,chr15,22835000,22840000,12,2.0962325820056e-53,0.971,22833192,22834046,22836725,22836991,3239
chr15,29260000,29265000,chr15,29275000,29280000,7,2.17564481192518e-27,0.942,29260899,29261095,29279603,29279747,18678
chr15,29265000,29270000,chr15,29275000,29280000,8,1.26675948055609e-32,0.961,29267940,29268182,29279603,29279747,11614
chr15,29415000,29420000,chr15,29420000,29425000,16,5.41166681848774e-70,1,29419435,29419565,29420143,29420267,705
chr15,34500000,34505000,chr15,34515000,34520000,8,6.37729262746242e-32,0.98,34501702,34502518,34516908,34517370,15029
chr15,34935000,34940000,chr15,34940000,34945000,18,2.66351910568295e-78,1,34938403,34938618,34940415,34940665,2029
chr15,35270000,35275000,chr15,35285000,35290000,7,6.65911936530125e-28,0.931,35272853,35272976,35286111,35286359,13320
chr15,35460000,35465000,chr15,35465000,35470000,11,2.16435755989493e-48,0.941,35462516,35462691,35465714,35466012,3259
chr15,39740000,39745000,chr15,39745000,39750000,11,9.39724340897238e-46,0.92,39741637,39741857,39747616,39747882,6002
chr15,40330000,40335000,chr15,40335000,40340000,19,1.098741714906e-79,1,40331153,40331599,40337302,40337618,6084
chr15,40575000,40580000,chr15,40580000,40585000,11,5.02374456462863e-47,0.926,40575113,40575338,40583543,40583675,8383
chr15,40610000,40615000,chr15,40620000,40625000,15,3.52027688821148e-57,1,40613134,40613375,40622713,40622992,9598
chr15,40620000,40625000,chr15,40630000,40635000,13,4.86339207454273e-51,1,40622713,40622992,40630376,40630540,7605
chr15,40645000,40650000,chr15,40650000,40655000,13,7.82291681511251e-57,0.992,40646625,40646796,40650420,40650633,3816
chr15,40650000,40655000,chr15,40660000,40665000,9,2.70038500957502e-35,0.99,40650420,40650633,40660244,40660605,9898
chr15,40650000,40655000,chr15,40675000,40680000,9,8.86669164910427e-34,0.993,40650420,40650633,40674675,40675325,24473
chr15,40650000,40655000,chr15,40710000,40715000,8,6.35531628640695e-31,0.92,40650420,40650633,40714192,40714395,63767
chr15,40660000,40665000,chr15,40670000,40675000,12,9.78403433799655e-50,1,40660244,40660605,40674675,40675325,14575
chr15,40670000,40675000,chr15,40675000,40680000,17,1.23191283898545e-69,1,40674675,40675325,40674675,40675325,0
chr15,40710000,40715000,chr15,40715000,40720000,14,6.45307870216193e-55,0.999,40714192,40714395,40719409,40719678,5250
chr15,40715000,40720000,chr15,40725000,40730000,14,1.73512217985958e-54,1,40719409,40719678,40728780,40728994,9343
chr15,40775000,40780000,chr15,40780000,40785000,15,5.45897931432393e-63,1,40778364,40778648,40781547,40781911,3223
chr15,40850000,40855000,chr15,40855000,40860000,28,1.25520548214739e-110,1,40851442,40851783,40857114,40857276,5582
chr15,40850000,40855000,chr15,40860000,40865000,9,1.15626617176992e-33,0.992,40851442,40851783,40861270,40861795,9920
chr15,40855000,40860000,chr15,40860000,40865000,21,7.57984783975592e-83,1,40857114,40857276,40861270,40861795,4337
chr15,40875000,40880000,chr15,40880000,40885000,33,3.26818720248182e-139,1,40875970,40876105,40882015,40882204,6072
chr15,40880000,40885000,chr15,40885000,40890000,22,1.88204840365292e-90,1,40882015,40882204,40885929,40887000,4355
chr15,41035000,41040000,chr15,41040000,41045000,12,4.6677048481261e-49,0.974,41037920,41038145,41044127,41044297,6179
chr15,41165000,41170000,chr15,41180000,41185000,7,7.64630997535335e-26,0.924,41165870,41166127,41184020,41184334,18178
chr15,41620000,41625000,chr15,41625000,41630000,12,1.82199122138041e-47,0.983,41624273,41625419,41626914,41627041,2131
chr15,42780000,42785000,chr15,42785000,42790000,12,4.75280384857467e-49,0.958,42783007,42783794,42787590,42788091,4440
chr15,43205000,43210000,chr15,43210000,43215000,12,1.09491840892208e-48,0.97,43207358,43207589,43212894,43213395,5671
chr15,43415000,43420000,chr15,43425000,43430000,14,7.71454405616776e-55,1,43415186,43415620,43425516,43426258,10484
chr15,43615000,43620000,chr15,43620000,43625000,24,1.36456290776914e-101,1,43618355,43618576,43622288,43623074,4215
chr15,43785000,43790000,chr15,43800000,43805000,16,6.37766868964933e-63,1,43784867,43785694,43802351,43803373,17581
chr15,43785000,43790000,chr15,43805000,43810000,7,3.85193693977736e-25,0.952,43784867,43785694,43809775,43809971,24592
chr15,43800000,43805000,chr15,43805000,43810000,16,7.46316192000455e-63,1,43802351,43803373,43809775,43809971,7011
chr15,43805000,43810000,chr15,43810000,43815000,23,1.01286048986754e-93,1,43809775,43809971,43810573,43810793,810
chr15,44085000,44090000,chr15,44090000,44095000,13,5.32910307216482e-56,0.994,44087641,44087851,44092615,44093171,5147
