chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr15,65590000,65595000,chr15,65595000,65600000,15,4.71001877050667e-60,0.999,65590155,65590334,65596985,65597571,7033
chr15,65595000,65600000,chr15,65610000,65615000,8,2.9257146726587e-29,0.983,65596985,65597571,65611259,65611518,14110
chr15,66790000,66795000,chr15,66795000,66800000,16,1.24321581667636e-71,0.999,66790024,66790309,66796758,66797721,7073
chr15,69745000,69750000,chr15,69755000,69760000,7,4.1400828549609e-29,0.929,69745051,69745291,69754986,69755407,10025
chr15,70050000,70055000,chr15,70055000,70060000,22,1.27758877746234e-94,1,70053260,70053489,70055082,70055320,1826
chr15,72520000,72525000,chr15,72525000,72530000,21,8.52562628846638e-88,1,72523356,72524090,72529756,72530137,6223
chr15,74245000,74250000,chr15,74255000,74260000,7,4.27729521775527e-30,0.959,74249051,74249407,74257120,74257403,8032
chr15,74280000,74285000,chr15,74285000,74290000,28,8.62088301559671e-118,1,74284494,74284857,74286742,74287176,2283
chr15,74485000,74490000,chr15,74490000,74495000,25,5.71324499442705e-111,1,74488697,74488944,74492758,74493005,4061
chr15,74695000,74700000,chr15,74715000,74720000,7,3.34277184525666e-27,0.957,74699748,74700002,74715889,74716133,16136
chr15,74715000,74720000,chr15,74725000,74730000,8,6.43760124179162e-33,0.977,74715889,74716133,74726135,74726463,10288
chr15,74830000,74835000,chr15,74835000,74840000,18,1.44703894530441e-72,1,74833214,74833462,74838498,74838818,5320
chr15,75280000,75285000,chr15,75285000,75290000,15,8.37883674717436e-64,1,75280474,75280676,75287597,75287884,7165
chr15,75490000,75495000,chr15,75495000,75500000,27,2.9209814940376e-119,1,75494251,75494558,75497084,75497445,2860
chr15,81135000,81140000,chr15,81140000,81145000,36,2.60213247402552e-152,1,81136767,81136967,81141638,81141905,4904
chr15,85385000,85390000,chr15,85400000,85405000,10,6.64910473609767e-42,0.999,85388904,85389074,85402369,85402699,13545
chr15,89155000,89160000,chr15,89160000,89165000,15,1.57131830779767e-61,1,89157728,89158027,89164271,89164615,6565
chr15,89655000,89660000,chr15,89670000,89675000,11,1.06154440090542e-41,1,89655567,89655832,89670248,89670494,14671
chr15,90435000,90440000,chr15,90440000,90445000,17,8.83277294209241e-69,1,90437052,90437507,90441956,90442183,4790
chr15,90700000,90705000,chr15,90705000,90710000,36,1.54088238799236e-152,1,90701417,90701766,90708889,90709367,7536
chr15,90700000,90705000,chr15,90760000,90765000,12,5.96176826475222e-47,0.997,90701417,90701766,90764581,90764744,63071
chr15,90760000,90765000,chr15,90775000,90780000,8,4.20393524792236e-30,0.983,90764581,90764744,90776904,90777196,12387
chr15,91425000,91430000,chr15,91435000,91440000,10,8.32284437893522e-41,0.998,91429321,91429542,91436376,91436727,7120
chr15,91565000,91570000,chr15,91590000,91595000,9,6.77906292522015e-35,0.994,91565623,91566026,91593073,91593294,27359
chr15,91590000,91595000,chr15,91595000,91600000,13,5.92243060180856e-53,0.998,91593073,91593294,91599160,91599389,6091
chr15,93350000,93355000,chr15,93360000,93365000,7,3.26735051926492e-27,0.907,93352172,93352910,93363434,93364117,11234
chr15,93375000,93380000,chr15,93385000,93390000,9,2.50629937213033e-36,0.994,93374944,93375339,93388418,93388687,13411
chr15,93440000,93445000,chr15,93445000,93450000,15,2.424207922722e-64,0.999,93443164,93443937,93446935,93447894,3864
chr16,10820000,10825000,chr16,10830000,10835000,7,1.24700223347975e-26,0.931,10823638,10823915,10832720,10832919,9043
chr16,1125000,1130000,chr16,1130000,1135000,21,1.51577568864946e-90,1,1128583,1128930,1132495,1132706,3844
chr16,12065000,12070000,chr16,12070000,12075000,32,1.51925446017184e-138,1,12069643,12069851,12070376,12070642,762
chr16,12430000,12435000,chr16,12435000,12440000,12,2.8891460726843e-53,0.986,12434309,12434567,12435388,12435597,1054
chr16,13960000,13965000,chr16,13965000,13970000,18,1.7957405662359e-81,1,13960037,13960303,13967805,13967970,7717
chr16,15520000,15525000,chr16,15525000,15530000,12,1.04397267194334e-48,0.987,15521518,15521748,15528248,15528480,6731
chr16,15575000,15580000,chr16,15580000,15585000,32,1.57837543845921e-133,1,15576051,15576572,15581782,15582037,5598
chr16,15580000,15585000,chr16,15595000,15600000,9,4.47756653925134e-34,0.997,15581782,15582037,15596163,15596511,14427
chr16,15990000,15995000,chr16,16000000,16005000,11,1.50964677770439e-42,1,15993373,15993950,16000347,16000598,6811
chr16,19420000,19425000,chr16,19430000,19435000,9,2.43676694591714e-33,0.992,19421653,19422005,19430953,19431348,9321
chr16,19530000,19535000,chr16,19535000,19540000,32,1.65035835028558e-131,1,19533191,19533573,19534989,19535478,1851
chr16,1970000,1975000,chr16,1975000,1980000,12,5.67926982484367e-53,0.987,1973678,1973907,1979595,1979914,5962
chr16,2005000,2010000,chr16,2010000,2015000,18,2.91155490801219e-76,1,2009296,2009714,2014520,2015251,5380
chr16,2010000,2015000,chr16,2020000,2025000,20,1.7298073848029e-80,1,2014520,2015251,2021706,2022235,7085
chr16,2010000,2015000,chr16,2030000,2035000,13,3.65768492148746e-47,1,2014520,2015251,2033845,2034547,19310
chr16,2020000,2025000,chr16,2025000,2030000,11,1.02921965762671e-48,0.949,2021706,2022235,2029191,2029654,7452
chr16,2020000,2025000,chr16,2030000,2035000,12,1.2378271266808e-46,1,2021706,2022235,2033845,2034547,12225
chr16,2025000,2030000,chr16,2030000,2035000,15,2.21636456136882e-64,0.998,2029191,2029654,2033845,2034547,4773
chr16,2055000,2060000,chr16,2060000,2065000,16,6.25380457647372e-73,1,2059732,2060054,2060159,2060405,389
chr16,2060000,2065000,chr16,2070000,2075000,9,5.19274701254551e-37,0.997,2060159,2060405,2073162,2073580,13089
chr16,20775000,20780000,chr16,20785000,20790000,10,6.78030848513155e-41,0.998,20775174,20775408,20786114,20786343,10937
chr16,22010000,22015000,chr16,22015000,22020000,33,1.4617185046643e-138,1,22012337,22012564,22019185,22019494,6889
chr16,22205000,22210000,chr16,22215000,22220000,16,3.10570553029236e-59,1,22206868,22207246,22217199,22217702,10393
chr16,22210000,22215000,chr16,22215000,22220000,19,7.44278136106379e-77,1,22210957,22211253,22217199,22217702,6345
chr16,23515000,23520000,chr16,23520000,23525000,17,7.60713333976272e-75,1,23516124,23516305,23521601,23521950,5561
chr16,2560000,2565000,chr16,2570000,2575000,9,3.43324968008206e-36,0.991,2563685,2564310,2570246,2570453,6352
chr16,27280000,27285000,chr16,27285000,27290000,38,1.73584036927541e-160,1,27279887,27280421,27285058,27285503,5126
chr16,2800000,2805000,chr16,2825000,2830000,8,2.51243295033982e-31,0.98,2801865,2802807,2827173,2828018,25259
chr16,28830000,28835000,chr16,28835000,28840000,15,1.48686016733746e-60,0.999,28833775,28834195,28835086,28835604,1360
chr16,28835000,28840000,chr16,28855000,28860000,8,8.9474569218046e-32,0.98,28835086,28835604,28857422,28858071,22401
chr16,2885000,2890000,chr16,2890000,2895000,12,2.37340078983451e-49,0.989,2885676,2886177,2892510,2892940,6798
chr16,2885000,2890000,chr16,2915000,2920000,13,6.75574261938273e-50,1,2885676,2886177,2917876,2918724,32373
chr16,2960000,2965000,chr16,2965000,2970000,22,2.91720940361559e-94,1,2961747,2962039,2965977,2966269,4230
chr16,29955000,29960000,chr16,29970000,29975000,11,1.87102500676854e-41,0.997,29954966,29955684,29973052,29973431,17916
chr16,30420000,30425000,chr16,30425000,30430000,18,2.37108148497221e-79,0.999,30420763,30421048,30429141,30429588,8459
chr16,3050000,3055000,chr16,3060000,3065000,7,1.33446616733213e-29,0.941,3053813,3054012,3059870,3060358,6201
chr16,30565000,30570000,chr16,30580000,30585000,15,3.36043394956064e-55,1,30569146,30570075,30582780,30583657,13608
chr16,30580000,30585000,chr16,30620000,30625000,10,4.68272269533731e-31,0.983,30582780,30583657,30620990,30622019,38286
chr16,30605000,30610000,chr16,30620000,30625000,8,4.10103770297704e-28,0.976,30609534,30609816,30620990,30622019,11829
chr16,30605000,30610000,chr16,30640000,30645000,7,5.5534494700959e-26,0.917,30609534,30609816,30640143,30640372,30582
chr16,30620000,30625000,chr16,30640000,30645000,10,1.13011707149488e-32,0.998,30620990,30622019,30640143,30640372,18753
chr16,30750000,30755000,chr16,30755000,30760000,22,6.37022388956521e-101,1,30751765,30752021,30759331,30759735,7640
chr16,30930000,30935000,chr16,30935000,30940000,16,4.93186033254825e-62,1,30933585,30935029,30939217,30939411,5007
chr16,31125000,31130000,chr16,31140000,31145000,8,3.70719291343758e-31,0.983,31128665,31129167,31142271,31142452,13445
chr16,3150000,3155000,chr16,3155000,3160000,17,1.88042072520897e-71,1,3150068,3150566,3156367,3156636,6184
chr16,3150000,3155000,chr16,3180000,3185000,8,1.56778981706404e-31,0.97,3150068,3150566,3184778,3184975,34559
chr16,3155000,3160000,chr16,3160000,3165000,13,1.55100693576029e-54,0.999,3156367,3156636,3162340,3162689,6013
chr16,31705000,31710000,chr16,31710000,31715000,16,3.03604860603072e-65,1,31708337,31708520,31711792,31712018,3476
chr16,31710000,31715000,chr16,31720000,31725000,7,1.15061537244532e-27,0.961,31711792,31712018,31724424,31725118,12866
chr16,3175000,3180000,chr16,3180000,3185000,36,2.3852386685305e-156,1,3179552,3179841,3184778,3184975,5180
chr16,3215000,3220000,chr16,3235000,3240000,9,7.83029571425184e-36,0.993,3216006,3216226,3237784,3238128,21840
chr16,3695000,3700000,chr16,3700000,3705000,25,2.0483119593574e-109,1,3696233,3696640,3704268,3704543,7969
chr16,4660000,4665000,chr16,4665000,4670000,18,2.96562543100288e-74,1,4664685,4665124,4666082,4666778,1525
chr16,46890000,46895000,chr16,46895000,46900000,15,2.06228409137496e-59,1,46893727,46894145,46898208,46898519,4427
chr16,46890000,46895000,chr16,46915000,46920000,6,3.96168262520494e-23,0.917,46893727,46894145,46917968,46918236,24166
chr16,4995000,5000000,chr16,5005000,5010000,10,4.8696156005878e-39,1,4995774,4996128,5006170,5006444,10356
chr16,50400000,50405000,chr16,50405000,50410000,23,1.22148164150526e-97,1,50402793,50403010,50408637,50408901,5867
chr16,53125000,53130000,chr16,53130000,53135000,15,3.6694115765259e-63,1,53128078,53128281,53133437,53133784,5431
chr16,56655000,56660000,chr16,56660000,56665000,14,7.90468019074223e-59,0.997,56659412,56659888,56661029,56661484,1606
chr16,56675000,56680000,chr16,56685000,56690000,13,6.92104327588295e-51,1,56677273,56677676,56688146,56688503,10850
chr16,56675000,56680000,chr16,56690000,56695000,8,2.84421556191523e-31,0.976,56677273,56677676,56691349,56691606,14003
chr16,56685000,56690000,chr16,56690000,56695000,16,5.09473461577033e-67,0.999,56688146,56688503,56691349,56691606,3153
chr16,58230000,58235000,chr16,58255000,58260000,6,1.32597794274748e-23,0.901,58231890,58232175,58256351,58256713,24499
chr16,66550000,66555000,chr16,66585000,66590000,9,5.5305756528715e-32,0.979,66550658,66550995,66586045,66586757,35574
chr16,66580000,66585000,chr16,66585000,66590000,42,1.09156777685685e-170,1,66583531,66584184,66586045,66586757,2543
chr16,66905000,66910000,chr16,66910000,66915000,14,2.16167311365923e-60,0.999,66907036,66907362,66914312,66914621,7267
chr16,67050000,67055000,chr16,67060000,67065000,9,2.68056311028524e-35,0.994,67051809,67052141,67062695,67062995,10870
chr16,67140000,67145000,chr16,67145000,67150000,16,3.25384029242162e-70,1,67143541,67143969,67149492,67149863,5922
chr16,67465000,67470000,chr16,67480000,67485000,8,1.03333733154869e-33,0.987,67464991,67465316,67481569,67481910,16586
chr16,67865000,67870000,chr16,67875000,67880000,11,1.22823569772373e-44,0.999,67867590,67868052,67875723,67876049,8065
chr16,67875000,67880000,chr16,67880000,67885000,18,1.84312607023292e-77,1,67875723,67876049,67880199,67881191,4809
chr16,67925000,67930000,chr16,67965000,67970000,8,3.48116069727345e-30,0.959,67926835,67927403,67969477,67969988,42613
chr16,67960000,67965000,chr16,67965000,67970000,19,1.44665530456955e-78,1,67962480,67962652,67969477,67969988,7166
chr16,68675000,68680000,chr16,68695000,68700000,7,2.59438807171641e-25,0.951,68678898,68679326,68699482,68699747,20502
chr16,68690000,68695000,chr16,68695000,68700000,24,9.34530223919841e-96,1,68692525,68692823,68699482,68699747,6940
chr16,68770000,68775000,chr16,68775000,68780000,24,3.55640781493695e-94,1,68771014,68771358,68778629,68778963,7610
chr16,69025000,69030000,chr16,69095000,69100000,11,7.1251582323033e-41,0.984,69029113,69029452,69096649,69096881,67482
chr16,69360000,69365000,chr16,69370000,69375000,17,3.21588527803525e-67,1,69364134,69364840,69373164,69373690,8940
chr16,69450000,69455000,chr16,69455000,69460000,44,3.0724171441653e-187,1,69451305,69451533,69458324,69458725,7105
chr16,70320000,70325000,chr16,70330000,70335000,10,6.62458221509295e-40,1,70323227,70323610,70332909,70333207,9639
chr16,71495000,71500000,chr16,71515000,71520000,7,2.74333405286714e-28,0.957,71496003,71496334,71518028,71518672,22181
chr16,74725000,74730000,chr16,74730000,74735000,17,6.59795181267505e-69,1,74729752,74730118,74734392,74735035,4778
chr16,75140000,75145000,chr16,75150000,75155000,7,7.12602453125226e-27,0.929,75142650,75143237,75150507,75150868,7744
chr16,75295000,75300000,chr16,75300000,75305000,24,3.02518228394715e-101,1,75299816,75300110,75301785,75302044,1951
chr16,75300000,75305000,chr16,75320000,75325000,7,5.70406625878559e-26,0.947,75301785,75302044,75323134,75323329,21317
chr16,75515000,75520000,chr16,75525000,75530000,8,5.89185996529241e-30,0.981,75517113,75517483,75529215,75529426,12022
chr16,75515000,75520000,chr16,75550000,75555000,9,1.09508064844854e-33,0.983,75517113,75517483,75550958,75551574,33968
chr16,77220000,77225000,chr16,77225000,77230000,15,1.83555127325254e-64,1,77224352,77224667,77224918,77225198,548
chr16,81440000,81445000,chr16,81460000,81465000,8,2.55811671502554e-28,0.99,81440733,81441149,81462589,81462851,21779
chr16,81600000,81605000,chr16,81615000,81620000,7,4.16201711203506e-25,0.954,81601998,81602241,81619434,81619787,17491
chr16,81655000,81660000,chr16,81665000,81670000,25,1.07897582871535e-94,1,81657022,81657306,81666404,81666700,9388
chr16,81755000,81760000,chr16,81760000,81765000,22,9.96237888319337e-85,1,81756701,81757037,81763754,81764215,7115
chr16,84150000,84155000,chr16,84175000,84180000,9,1.38171481123567e-32,0.992,84149880,84150829,84178573,84178944,28404
chr16,84340000,84345000,chr16,84345000,84350000,14,8.94151249350553e-57,1,84341760,84342041,84346658,84347003,4930
chr16,845000,850000,chr16,855000,860000,12,3.00997410693887e-47,1,845590,845885,857599,858139,12131
chr16,84530000,84535000,chr16,84535000,84540000,35,5.61736180359409e-148,1,84534665,84535291,84538331,84538667,3521
chr16,84535000,84540000,chr16,84540000,84545000,21,3.54752330647283e-83,1,84538331,84538667,84540036,84540288,1663
chr16,84540000,84545000,chr16,84545000,84550000,32,1.09389256151418e-136,1,84540036,84540288,84544919,84545218,4906
chr16,84540000,84545000,chr16,84655000,84660000,11,1.18089752614856e-40,0.928,84540036,84540288,84655742,84655985,115701
chr16,84705000,84710000,chr16,84730000,84735000,9,2.14742379524412e-32,0.994,84705978,84706168,84733318,84734043,27607
chr16,85330000,85335000,chr16,85335000,85340000,27,1.86744311886714e-110,1,85330620,85330899,85336935,85337259,6337
chr16,85350000,85355000,chr16,85360000,85365000,8,7.31298859316843e-30,0.985,85350097,85350294,85364421,85364717,14373
chr16,85350000,85355000,chr16,85365000,85370000,8,2.64446179484302e-30,0.986,85350097,85350294,85365377,85365633,15309
chr16,85360000,85365000,chr16,85380000,85385000,7,1.82403072673558e-26,0.956,85364421,85364717,85384529,85384936,20163
chr16,85850000,85855000,chr16,85855000,85860000,14,1.38849265288941e-57,0.999,85852815,85853048,85855082,85855329,2274
chr16,8615000,8620000,chr16,8620000,8625000,17,1.68377909907371e-67,1,8617655,8618034,8622910,8623121,5171
chr16,8620000,8625000,chr16,8715000,8720000,10,7.24597990145085e-38,0.961,8622910,8623121,8715391,8715905,92632
chr16,86420000,86425000,chr16,86430000,86435000,18,5.62734061496272e-72,1,86421146,86421420,86430695,86431163,9646
chr16,86695000,86700000,chr16,86700000,86705000,22,4.99012494061487e-87,1,86698048,86698446,86701798,86702072,3688
chr16,87490000,87495000,chr16,87495000,87500000,16,3.25113473072676e-65,1,87491302,87491606,87495039,87495503,3817
chr16,88865000,88870000,chr16,88870000,88875000,22,5.69637080392057e-86,1,88868894,88869119,88869956,88870319,1131
chr16,88865000,88870000,chr16,88875000,88880000,7,7.02664302341742e-25,0.953,88868894,88869119,88877651,88879285,9461
chr16,88870000,88875000,chr16,88875000,88880000,24,1.70529142617608e-99,1,88869956,88870319,88877651,88879285,8330
chr16,89395000,89400000,chr16,89400000,89405000,19,1.34680851378128e-80,1,89396530,89396856,89400061,89400310,3492
chr16,89720000,89725000,chr16,89730000,89735000,7,3.48334280734829e-26,0.951,89723859,89724253,89733499,89733707,9547
chr16,89740000,89745000,chr16,89750000,89755000,7,2.2952487025462e-27,0.927,89744822,89745005,89752858,89753516,8273
chr16,89770000,89775000,chr16,89775000,89780000,11,5.85003163537578e-45,0.938,89772376,89772686,89778068,89778665,5835
chr16,89770000,89775000,chr16,89785000,89790000,7,1.09618651451685e-27,0.954,89772376,89772686,89787084,89788120,15071
chr16,89775000,89780000,chr16,89785000,89790000,7,7.76740081732663e-28,0.969,89778068,89778665,89787084,89788120,9235
